127.0.0.1 - - [27/Nov/2017:11:56:53 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
127.0.0.1 - - [27/Nov/2017:11:56:53 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
127.0.0.1 - - [27/Nov/2017:11:56:53 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:12:00:48 +0800] "POST /resourceService/faces/externalClients.jsp HTTP/1.1" 200 19148
0:0:0:0:0:0:0:1 - - [27/Nov/2017:12:00:48 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/javascript/formElements.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:12:00:48 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/css/css_master.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:12:00:48 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2017:12:00:48 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/other/dot.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:12:00:48 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [27/Nov/2017:12:00:48 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:12:00:48 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-enabled.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:12:00:48 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/tabs/level1_background.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:12:00:48 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/tabs/level1_selected.jpg HTTP/1.1" 304 -
